text,label,flag_words
මාධ්යවේදීන් මේ දවස්වල අපැහැදිලි වගේ අඩුපාඩු පේන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
ඔය සෙට් එක කරන වැඩෙන් සමාජය අවුල් කරනවා. කඩිනම්ව වෙනස් වෙන්න! දැන් බලන්න.,HATE,
"මාධ්යවේදීන් කුඩා පිරිසක් මේ දවස්වල අපැහැදිලි වගේ අඩුපාඩු පේන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"වෘත්තීයවේදීන් ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා හෙළිවුණා කියලා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,හෙළිවුණා
"කාර්ය මණ්ඩලය ඇතැම් සතියකට වරක් වගේ පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
මිනිස්සු කියන විදියට පුවත් ආයතන දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,
"වෛද්‍යවරුන් ඇතුලේ කෙනෙක් කියනවා සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක්, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"ඇතුලේ කෙනෙක්, රහස්"
"දේශපාලකයන් කතාවක් යනවා සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක්, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,රහස්
"රාජ්‍ය සේවකයන් ඇතැම් සතියකට වරක් වගේ පක්ෂපාති වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"කාර්ය මණ්ඩලය කාලෙකට කාලෙට වැඩි ආචාරධර්ම වැඩිපුර තබාගන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ටික්ටොක්කර්ලා ඇතැම් අවස්ථාවල අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"පුවත් ආයතන ඇතැම් වෙන වෙන වෙලාවට පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
යූටියුබර්ලා සතියකට වරක් වගේ අපැහැදිලි වගේ වගේ හැඟෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"වෛද්‍යවරුන් කියනවා බේරාගන්න නීති රහසේ වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,රහසේ
ටික්ටොක්කර්ලා අවස්ථා කිහිපයකදී අසමතුලිත වගේ අඩුපාඩු පේන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
ඔය පාලකයෝ හැමදාම මෙහෙමයි: කට්ට කාලයක් නාස්ති. සමාජය අවුල් කරනවා,HATE,
ඔය admin ලා මෝඩ තීරණ හරිද?,HATE,මෝඩ
යූටියුබර්ලා ගැන සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් කතාවක් යනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,රහස්
"රාජ්‍ය සේවකයන් අහලා තියෙනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
වෛද්‍යවරුන් අලුත් ප්‍රවණතාවයක් වෙලා අවධානය අඩු වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
පුවත් ආයතන ගැන බේරාගන්න නීති රහසේ වෙනස් කරනවා කතාවක් යනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,රහසේ
"කියනවා බ්ලොග් ලියන අය දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,
"පුවත් ආයතන කීප දෙනෙක් සමහර වෙලාවට අතිශය සරල වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
යූටියුබර්ලා ගැන පිටරටවලින් මුදල් ගන්නවා කතාවක් යනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,
"දේශපාලකයන් අවස්ථා කිහිපයකදී වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් කතාවක් යනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
"පොලිස් නිලධාරීන් තුළ දුර්වලතා කිහිපයක් තිබ්බත්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"ගොඩක් අය කියනවා පුවත් ආයතන සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,රහස්
ඔය පාලකයෝ කියන දේ අහන්නත් අමාරුයි. බොහොම අසාර්ථකයි. කඩිනම්ව වෙනස් වෙන්න! ඉතින්.,HATE,අමාරුයි
ඔය කණ්ඩායමට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ අදාල නැති වැඩ ඒකයි.,HATE,අදාල නැති
"දේශපාලකයන් කිහිපදෙනෙක් අදාල තත්ත්වය අනුව පක්ෂපාති වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
රාජ්‍ය සේවකයන් පසුගිය කාලේදී අසමතුලිත වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"යූටියුබර්ලා ගොඩක් අය කියනවා රහසේ පාලනයක් තියෙනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහසේ, පාලනයක්"
ඔයාලා වැඩේ බොහොම මෝඩ තීරණ. වැඩක් නැති වාද කරන්නෙ. මොළේ යොදාගන්න! හරිද?,HATE,මෝඩ
ඔය කණ්ඩායම සහමුලින්ම බොරුව නේද? නවත්තන්න!,HATE,"බොරුව, නවත්තන්න"
මිනිස්සු කියන විදියට කාර්ය මණ්ඩලය පිටරටවලින් මුදල් ගන්නවා. සාක්ෂි දාලා නැහැ.,DISINFO,
ඔය ටීම් එක කියන දේ අහන්නත් අමාරුයි. ඇත්තටම වැඩකට නැහැ. ආයෙම කරන්නේ නැතුව ඉන්න!,HATE,අමාරුයි
"මාධ්යවේදීන් රහසේ පාලනයක් තියෙනවා හෙළිවුණා කියලා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහසේ, හෙළිවුණා, පාලනයක්"
ඔය ටීම් එක හරිම වැඩකට නැහැ. මොළේ යොදාගන්න!,HATE,
"ගුරුවරුන් සමහර ඇතැම් අවස්ථාවල පක්ෂපාති වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
