text,label,flag_words
රාජ්‍ය සේවකයන් ගැන දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා හෙළිවුණා කියලා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"හෙළිවුණා, තහවුරු, කරනවා, වෙනස්, වෙනස් කරනවා, ප්රතිඵල"
ඔයාලා හැමදාම මෙහෙමයි: අදාල නැති වැඩ. සමාජය අවුල් කරනවා හරිද?,HATE,"වැඩ, කරනවා, හරිද, නැති, හැමදාම මෙහෙමයි, හැමදාම"
"පුවත් ආයතන අතුරින් කිහිපය මේ දවස්වල අවධානය අඩු වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"පුවත් ආයතන අලුත් ප්‍රවණතාවයක් වෙලා වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ගුරුවරුන් අලුත් ප්‍රවණතාවයක් වෙලා අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔයාලාට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ මෝඩ තීරණ,HATE,"මෝඩ, කරන්නේ, ලජ්ජා නැද්ද මෙහෙම, නැද්ද මෙහෙම කරන්නේ, ලජ්ජා නැද්ද, මෙහෙම කරන්නේ"
ඔය පාලකයෝ හදවතින්ම මෝඩ තීරණ. දැන්ම හදාගන්න! ඒකයි.,HATE,"මෝඩ, ඒකයි, හදාගන්න, පාලකයෝ, හදවතින්ම, මෝඩ තීරණ"
"සමාජ මාධ්‍ය පරිශීලකයන් කුඩා පිරිසක් සතියකට වරක් වගේ අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
කාර්ය මණ්ඩලය වෙන වෙන වෙලාවට අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"යූටියුබර්ලා ඇතැම් ඇතැම් අවස්ථාවල අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"යූටියුබර්ලා ඇතැම් මේ දවස්වල අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"ඇතුලේ කෙනෙක් කියනවා මාධ්යවේදීන් දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"ඇතුලේ කෙනෙක්, තහවුරු, කරනවා, වෙනස්, වෙනස් කරනවා, ප්රතිඵල"
"දේශපාලකයන් හෙළිවුණා කියලා කියනවා බේරාගන්න නීති රහසේ වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහසේ, හෙළිවුණා, කරනවා, සාක්ෂි, වෙනස්, ඒකට"
ඔය පාලකයෝ කියන දේ අහන්නත් අමාරුයි. අතිශය ලජ්ජාවක්. වගකීම ගන්න! ඒකයි.,HATE,"වගකීම ගන්න, වගකීම, ඒකයි, අහන්නත් අමාරුයි, අහන්නත්, අමාරුයි"
ඔය ටීම් එකට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ වගකීමක් නෑ ඉතින්.,HATE,"කරන්නේ, ටීම්, ලජ්ජා නැද්ද මෙහෙම, නැද්ද මෙහෙම කරන්නේ, ලජ්ජා නැද්ද, මෙහෙම කරන්නේ"
මේක ඔය පාලකයෝගේ පුරුද්දක් වගේ—අන්ධ හැසිරීම ඉතින්.,HATE,"මේක, පුරුද්දක්, අන්ධ හැසිරීම, හැසිරීම, අන්ධ, පාලකයෝගේ"
ඔය සෙට් එක සහමුලින්ම කට්ට කාලයක් නාස්ති නේද? දැන්ම හදාගන්න! නෙමෙයිද?,HATE,"සෙට්, හදාගන්න, කට්ට කාලයක් නාස්ති, සහමුලින්ම, කාලයක් නාස්ති, කට්ට කාලයක්"
පොලිස් නිලධාරීන් අවස්ථා කිහිපයකදී අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"දේශපාලකයන් අහලා තියෙනවා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"කරනවා, සාක්ෂි, ඒකට, තියෙනවා, ඒකට හොඳ සාක්ෂි, හොඳ සාක්ෂි"
ඔය admin ලා අන්ධ හැසිරීම ඉතින්.,HATE,"admin, අන්ධ හැසිරීම, හැසිරීම, අන්ධ"
"යූටියුබර්ලා අදාල තත්ත්වය අනුව වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"කණ්ඩායම් නායකයෝ රහසේ මොකක්හරි කරනවා කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"රහසේ, කරනවා, නමුත්, රහසේ මොකක්හරි කරනවා, රහසේ මොකක්හරි, මොකක්හරි කරනවා"
මේක ඔය කණ්ඩායමගේ පුරුද්දක් වගේ—වැඩකට නැහැ ඉතින්.,HATE,"මේක, පුරුද්දක්, වැඩකට, කණ්ඩායමගේ, මේක කණ්ඩායමගේ පුරුද්දක්, මේක කණ්ඩායමගේ"
"කණ්ඩායම් නායකයෝ කුඩා පිරිසක් ඇතැම් අවස්ථාවල අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
මේක ඔය සෙට් එකගේ පුරුද්දක් වගේ—කට්ට කාලයක් නාස්ති දැන් බලන්න.,HATE,"බලන්න, සෙට්, මේක, පුරුද්දක්, කට්ට කාලයක් නාස්ති, කාලයක් නාස්ති"
"කණ්ඩායම් නායකයෝ අවස්ථා කිහිපයකදී වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔයාලාට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ වගකීමක් නෑ නෙමෙයිද?,HATE,"කරන්නේ, ලජ්ජා නැද්ද මෙහෙම, නැද්ද මෙහෙම කරන්නේ, ලජ්ජා නැද්ද, මෙහෙම කරන්නේ, නැද්ද මෙහෙම"
"පුවත් ආයතන අවස්ථා කිහිපයකදී වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් වෙන වෙන වෙලාවට වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
පුවත් ආයතන ගැන බේරාගන්න නීති රහසේ වෙනස් කරනවා ගොඩක් අය කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"රහසේ, තහවුරු, කරනවා, වෙනස්, වෙනස් කරනවා, සත්යද තහවුරු කරගන්න"
ඔය කණ්ඩායමට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ බොරුව ඉතින්.,HATE,"බොරුව, බොරු, කරන්නේ, ලජ්ජා නැද්ද මෙහෙම, නැද්ද මෙහෙම කරන්නේ, ලජ්ජා නැද්ද"
