Original Comment,Cleaned Comment,Label,Hate,Disinfo,Normal,Hate Words
"""මහණෙනි මාගේ ශාසනය දිනක විනාස වන්නේ බාහිර සමාජයෙන් එන බලපෑම් හෝ අන් කිසිදු බාහිර කරුණක් නිසා නොව, යකඩයක් ඒ තුලින්ම මලබැඳීම ඇති වී විනාස වී යන්නේ යම් සේද 
මගේ ශාසනයනත් ඒ ආකාරයෙන්ම ශාසනය තුලින්ම පැනනගින දුසිල්වත් කම් නිසා විනාශ වී යයි"" 

සද්ධම්ම ප්‍රතිරූපක සූත්‍රයේ දී බුදුන්වහන්සේ දේශනා කරන ලද්දේ බුද්ධ ශාසනය කවදා හෝ විනාශ වන්නේ බාහිර බලවේගයකින් නොව ශාසනය තුළින් බිහි වන්නා වූ අලජ්ජි භික්ෂූන් නිසාවෙන් බවයි. 
ඉතාමත් ශක්තිමත් යකඩයක් කවදා හෝ විනාශ වන්නේ බාහිර බලවේගයක් නිසා නොව ඒ තුළින්ම හට ගන්නා මලකඩ තුළින්මය යන උපහැරණය ද ගෙන පෑවේය.

ඒ පිළිබඳ තවත් උදාහරණයක් මහා සුපින ජාතකයේ සඳහන් ය. කොසොල් රජු ද දුටු සිහින 16න් එක් සිහිනයක් වූයේ ලක්ෂයක් වටිනා සඳුන් හරයක් කුණු මොරට විකිණීමය. එම සිහිනයේ තේරුම පැහැදිලි කරමින් බුදුන් දේශනා කළේ;

මහ රජ අනාගතයේ සිව්පසය කෙරෙහි ලොල් වන්නා වූ භික්ෂූන් බොහෝ වන්නාහුය. 
මා විසින් අල්පේච්ඡතාව පිළිබඳව දේශනා කරන ලද ධර්මය ඔවුන් වෙනත් අයුරකින් දේශනා කරනු ලබයි. 
නිර්වාණය මුල්කොට ගෙන ධර්මය දේශනා නොකරමින් සමහර භික්ෂූන් වීදි මධ්‍යයෙහි හතරමං හන්දිවල, වාහල්කඩවල සිට කහවනු ලබා ගැනීමේ අරමුණින් දහම් දෙසති. එහි කෙළවර ශාසනය පිරිහී යාමය”. 

බුදුන් වහන්සේ වදාරන ලද්දේ භික්ෂූන් වහන්සේ විනය ආරක්ෂා කරන තාක් උන්වහන්සේගේ ශාසනයේ පිරිහීම් හෝ බිඳ වැටීම් සිදු නොවන බවය. 
“විනයෝ නාම සාසනස්ස ආයු” වශයෙන් දෙවැනි ධර්ම සංගායනාවේ දී ප්‍රකාශ වූයේ ශාසනයේ ආයුෂ තීරණය වන්නේ විනයේ පැවැත්ම ඇති තාක් යනුවෙනි.",මහණෙනි මාගේ ශාසනය දිනක විනාස වන්නේ බාහිර සමාජයෙන් එන බලපෑම් හෝ අන් කිසිදු බාහිර කරුණක් නිසා නොව යකඩයක් ඒ තුලින්ම මලබැඳීම ඇති වී විනාස වී යන්නේ යම් සේද මගේ ශාසනයනත් ඒ ආකාරයෙන්ම ශාසනය තුලින්ම පැනනගින දුසිල්වත් කම් නිසා විනාශ වී යයි සද්ධම්ම ප්රතිරූපක සූත්රයේ දී බුදුන්වහන්සේ දේශනා කරන ලද්දේ බුද්ධ ශාසනය කවදා හෝ විනාශ වන්නේ බාහිර බලවේගයකින් නොව ශාසනය තුළින් බිහි වන්නා වූ අලජ්ජි භික්ෂූන් නිසාවෙන් බවයි ඉතාමත් ශක්තිමත් යකඩයක් කවදා හෝ විනාශ වන්නේ බාහිර බලවේගයක් නිසා නොව ඒ තුළින්ම හට ගන්නා මලකඩ තුළින්මය යන උපහැරණය ද ගෙන පෑවේය ඒ පිළිබඳ තවත් උදාහරණයක් මහා සුපින ජාතකයේ සඳහන් ය කොසොල් රජු ද දුටු සිහින 16න් එක් සිහිනයක් වූයේ ලක්ෂයක් වටිනා සඳුන් හරයක් කුණු මොරට විකිණීමය එම සිහිනයේ තේරුම පැහැදිලි කරමින් බුදුන් දේශනා කළේ මහ රජ අනාගතයේ සිව්පසය කෙරෙහි ලොල් වන්නා වූ භික්ෂූන් බොහෝ වන්නාහුය මා විසින් අල්පේච්ඡතාව පිළිබඳව දේශනා කරන ලද ධර්මය ඔවුන් වෙනත් අයුරකින් දේශනා කරනු ලබයි නිර්වාණය මුල්කොට ගෙන ධර්මය දේශනා නොකරමින් සමහර භික්ෂූන් වීදි මධ්යයෙහි හතරමං හන්දිවල වාහල්කඩවල සිට කහවනු ලබා ගැනීමේ අරමුණින් දහම් දෙසති එහි කෙළවර ශාසනය පිරිහී යාමය බුදුන් වහන්සේ වදාරන ලද්දේ භික්ෂූන් වහන්සේ විනය ආරක්ෂා කරන තාක් උන්වහන්සේගේ ශාසනයේ පිරිහීම් හෝ බිඳ වැටීම් සිදු නොවන බවය විනයෝ නාම සාසනස්ස ආයු වශයෙන් දෙවැනි ධර්ම සංගායනාවේ දී ප්රකාශ වූයේ ශාසනයේ ආයුෂ තීරණය වන්නේ විනයේ පැවැත්ම ඇති තාක් යනුවෙනි,NORMAL,0,0,1,
මෙි සුවාමින් වහන්සේ හැම දාම ඇත්ත කිවුවා දැන් බලන් ගියාම ආන්ඩුව තමයි පාස්කු පුහාරයට වග කියන්න ඔනැ මෙවා නමි කාට කියන අව නඩුද,මෙි සුවාමින් වහන්සේ හැම දාම ඇත්ත කිවුවා දැන් බලන් ගියාම ආන්ඩුව තමයි පාස්කු පුහාරයට වග කියන්න ඔනැ මෙවා නමි කාට කියන අව නඩුද,NORMAL,0,0,1,
අඩෝ අඩෝ  .......මිනිසු අන්දපු කාලෙ  ඉවරයි හරී.....ම්,අඩෝ අඩෝ මිනිසු අන්දපු කාලෙ ඉවරයි හරීම්,HATE,1,0,0,
Very good speech,Very good speech,NORMAL,0,0,1,
නානසාරට ඔය පාස්කු     ප්‍රහාරය ගැන ඒ කාලෙත් කියන්න තිබ්බ නේද,නානසාරට ඔය පාස්කු ප්රහාරය ගැන ඒ කාලෙත් කියන්න තිබ්බ නේද,NORMAL,0,0,1,
ආයෙ  පටන්ගන්න  ජාතිවාදය  .,ආයෙ පටන්ගන්න ජාතිවාදය,NORMAL,0,0,1,
Ane mehemath HAAN.  DURUWO.           THATHAGATHAYAN WAHANSA '.      API MONATHARAM ASARANADA.,Ane mehemath HAAN DURUWO THATHAGATHAYAN WAHANSA API MONATHARAM ASARANADA,NORMAL,0,0,1,
මුළු මහත් සංග සමාජයට නින්දවක් ඝනසාර උබ,මුළු මහත් සංග සමාජයට නින්දවක් ඝනසාර උබ,NORMAL,0,0,1,
Photo gahanna baida yako. Photos hadannath puluwan. Rata awssanna hadana sivru radawana.,Photo gahanna baida yako Photos hadannath puluwan Rata awssanna hadana sivru radawana,NORMAL,0,0,1,
Politics is not your subject. Pls stop,Politics is not your subject Pls stop,NORMAL,0,0,1,
පොඩි අඩියක් ගහන ගමන් කතා කරමුද...එතකොට නේ ගැම්ම..අවංකවම  ඔයාගේ ajenda එක මොකක්ද මටනම් හිතෙන්නේ හාමිදුරුවෝ කාටහරි කඩේ යනවා...නැති ප්‍රශ්න  ඇතිකරනවා...,පොඩි අඩියක් ගහන ගමන් කතා කරමුදඑතකොට නේ ගැම්මඅවංකවම ඔයාගේ ajenda එක මොකක්ද මටනම් හිතෙන්නේ හාමිදුරුවෝ කාටහරි කඩේ යනවානැති ප්රශ්න ඇතිකරනවා,NORMAL,0,0,1,
යකෝ මලිමා ඉන්ග්‍රිසි ගුරාට වඩා හොදට හාමුදුරුවො ඉන්ග්‍රිසි උච්චාරනය කරනවනෙ,යකෝ මලිමා ඉන්ග්රිසි ගුරාට වඩා හොදට හාමුදුරුවො ඉන්ග්රිසි උච්චාරනය කරනවනෙ,NORMAL,0,0,1,
හාමුදුරුවනේ අනුර කිව්වා නේද අප්‍රේල් 21 දාට මහා මොළකාරයා එළි දැක්වීම කරන බව.ඒ වුනාට කොයි අවුරුද්දේ ද කියල කිව්වේ නැහැ kadinal තුමාට.,හාමුදුරුවනේ අනුර කිව්වා නේද අප්රේල් 21 දාට මහා මොළකාරයා එළි දැක්වීම කරන බවඒ වුනාට කොයි අවුරුද්දේ ද කියල කිව්වේ නැහැ kadinal තුමාට,NORMAL,0,0,1,
Anura pirimiyek nemeyi U ranjanta kiyala gassaganna ekaa,Anura pirimiyek nemeyi U ranjanta kiyala gassaganna ekaa,HATE,1,0,0,
Palayan  pakaya kAri balla ballek ban UBA,Palayan pakaya kAri balla ballek ban UBA,HATE,1,0,0,"ballek, pakaya, balla"
අමනසාර තමයි මාමුලකරු,අමනසාර තමයි මාමුලකරු,HATE,1,0,0,
ඉතිං දාපන්කො බං නඩුවක්,ඉතිං දාපන්කො බං නඩුවක්,NORMAL,0,0,1,
යකෝ කතෝලිකයින්ට නැති අමාරුවක්නෙ මූට තියෙන්නෙ?,යකෝ කතෝලිකයින්ට නැති අමාරුවක්නෙ මූට තියෙන්නෙ,HATE,1,0,0,
මේවගේ අයට සිවුරක් පොරවල කරගත්තේ අමන වැඩක්..,මේවගේ අයට සිවුරක් පොරවල කරගත්තේ අමන වැඩක්,HATE,1,0,0,
ඊබ්‍රාහිම්ලා ඔතන්ට ගෙනාපු අදෘශ්‍යමාන මිනිසා සමග සම්බන්ධතා පෙන්නපු මහත්තයා තමයි බැසිලා ගනයෝ.ඉතින් යකෝ ගෝට ගෙනාවේ බොලානේ ගනේ ගෝටට තිබ්බනේ යකෝ උන්ගෙබෙල්ලෙන් අල්ලල දඩුවම් දෙන්න. කොරාද #කෝ.,ඊබ්රාහිම්ලා ඔතන්ට ගෙනාපු අදෘශ්යමාන මිනිසා සමග සම්බන්ධතා පෙන්නපු මහත්තයා තමයි බැසිලා ගනයෝඉතින් යකෝ ගෝට ගෙනාවේ බොලානේ ගනේ ගෝටට තිබ්බනේ යකෝ උන්ගෙබෙල්ලෙන් අල්ලල දඩුවම් දෙන්න කොරාද ෝ,HATE,1,0,0,දෙන්න
අනේ මේ ඔබවහන්සේ බුදු දහම දේශනා කරනවාද?,අනේ මේ ඔබවහන්සේ බුදු දහම දේශනා කරනවාද,NORMAL,0,0,1,
Jathiwadaya  athikaranna apa  dane tikak walada banak kiyala  inna,Jathiwadaya athikaranna apa dane tikak walada banak kiyala inna,NORMAL,0,0,1,
තව ටික දවසකින් කොටිත් නැගිටි මුන්ට ගෑනු තියාගෙන අරක්කු බිබී ආතල් එකේ මේ ආණ්ඩුවෙන් ඉඩ දෙන්නේ නැහැ නේ,තව ටික දවසකින් කොටිත් නැගිටි මුන්ට ගෑනු තියාගෙන අරක්කු බිබී ආතල් එකේ මේ ආණ්ඩුවෙන් ඉඩ දෙන්නේ නැහැ නේ,NORMAL,0,0,1,
මුං හිරේ දානකන් රට හදන්න බෑ,මුං හිරේ දානකන් රට හදන්න බෑ,NORMAL,0,0,1,
ඇයිමේරටේසිටිනහැමමනුස්සයමරටේඋරුමක්කාරයෝඒනිසාකවුරුවත්වෙනස්විදියටහිතන්නේඇයිජාතිවාදයසම්පුර්නයෙන්මඅත්හැරියේනැත්තන්මේරටහැමදාඅගාදයේතමයිඉදිරිපරපුටහොදින්ජීවත්වෙන්නරටක්ඕන.හාමුරුවෝඅවුස්සනවාඑකඑකදේනල්කියකියාඅමනසානිවනලගයි.ඔහොමයනකොටඅරහත්වෙයි.,ඇයිමේරටේසිටිනහැමමනුස්සයමරටේඋරුමක්කාරයෝඒනිසාකවුරුවත්වෙනස්විදියටහිතන්නේඇයිජාතිවාදයසම්පුර්නයෙන්මඅත්හැරියේනැත්තන්මේරටහැමදාඅගාදයේතමයිඉදිරිපරපුටහොදින්ජීවත්වෙන්නරටක්ඕනහාමුරුවෝඅවුස්සනවාඑකඑකදේනල්කියකියාඅමනසානිවනලගයිඔහොමයනකොටඅරහත්වෙයි,DISINFO,0,1,0,
