Original Comment,Cleaned Comment,Label,Hate,Disinfo,Normal,Hate Words
දේශපාලන වාසි තකා උපන් මව්බිම හෑල්ලුවට ලක් කරන්න එපා. මේක අපි හැමෝගෙම රට.,දේශපාලන වාසි තකා උපන් මව්බිම හෑල්ලුවට ලක් කරන්න එපා මේක අපි හැමෝගෙම රට,NORMAL,0,0,1,
මොන්ටිසෝරි බබාලා එක්ක මොන විවාද ද ජනපති තුමනි.,මොන්ටිසෝරි බබාලා එක්ක මොන විවාද ද ජනපති තුමනි,HATE,1,0,0,
Anee නාමලයෝ කරන්න පුළුවන් මිනිහෙක්ට කරන්න දීලා පාඩුවේ ඉන්න එක හොදයී..,Anee නාමලයෝ කරන්න පුළුවන් මිනිහෙක්ට කරන්න දීලා පාඩුවේ ඉන්න එක හොදයී,NORMAL,0,0,1,
තාත්තා බාප්පා ඉන්න කාලේ බැරිඋනේ ඇයී ..,තාත්තා බාප්පා ඉන්න කාලේ බැරිඋනේ ඇයී,NORMAL,0,0,1,
Harsa😂 ane manda. Mithraya kiyanawa😂😂 mithraya kiyanawa.....😊 Man thawama kalpana karanawa kiwuwe monada kiyala 😅,Harsa ane manda Mithraya kiyanawa mithraya kiyanawa Man thawama kalpana karanawa kiwuwe monada kiyala,HATE,1,0,0,
"කොපමණ යහපත දැක , දැක ... මොනවාද මේ  රජය ඉහලට යද්දී ... බලා ඉන්න බැරිව .... අනා ගන්න එපා .... පිරිහිලා ඉන්න පක්ෂ තවත් පිරිහෙනවා . පරිපාලනය ගැන දැනුම බිංදුවයි . පැරණි මැති ඇමතිවරු දැන්වත් ඉගෙන ගන්න .",කොපමණ යහපත දැක දැක මොනවාද මේ රජය ඉහලට යද්දී බලා ඉන්න බැරිව අනා ගන්න එපා පිරිහිලා ඉන්න පක්ෂ තවත් පිරිහෙනවා පරිපාලනය ගැන දැනුම බිංදුවයි පැරණි මැති ඇමතිවරු දැන්වත් ඉගෙන ගන්න,NORMAL,0,0,1,
Ani palace yanina hora hatta,Ani palace yanina hora hatta,NORMAL,0,0,1,
තාත්තාලා බාප්පලා උස්සලා තියපු රටනේ,තාත්තාලා බාප්පලා උස්සලා තියපු රටනේ,HATE,1,0,0,
Uba.eda.udgosan.karala.karalaa.dan.hoda.menha😂,Ubaedaudgosankaralakaralaadanhodamenha,HATE,1,0,0,
තාත්තා පුතාලා.කැවා.,තාත්තා පුතාලාකැවා,NORMAL,0,0,1,
මේ කුඩ්ඩට පිස්සුද....ජාතික ලයිස්තුවෙම් ඇවිල්ල උපදෙස් දෙන්නෙ.අනුරගෙ වැඩ අනුර බලාගනියි.ෆේල් නාමල් පාෆුවෙ හිටින්..මුන්ගෙ කාලෙනෙ ආයතන වැහුවෙ.බ්‍රැන්ඩික්ස්ල වහල ගියා.දැම් බොරු බයිල ගහනව .නමලයො පල කටවහන්..,මේ කුඩ්ඩට පිස්සුදජාතික ලයිස්තුවෙම් ඇවිල්ල උපදෙස් දෙන්නෙඅනුරගෙ වැඩ අනුර බලාගනියිෆේල් නාමල් පාෆුවෙ හිටින්මුන්ගෙ කාලෙනෙ ආයතන වැහුවෙබ්රැන්ඩික්ස්ල වහල ගියාදැම් බොරු බයිල ගහනව නමලයො පල කටවහන්,DISINFO,0,1,0,
දුෂිතයින්ට කොහෙත්ම අදුෂිතයින් නොගැලපෙන  බව අපගේ ඒකමතික  තීරණයයි ජනාධිපතිතුමාට මනුසතා මඩ ගැසුවත් ඵතුමා දිගු කලක් විශ්ව බලය ආශීර්වාදය ලබාදීම නියතයකි .තෙරැවන් සරනයි !,දුෂිතයින්ට කොහෙත්ම අදුෂිතයින් නොගැලපෙන බව අපගේ ඒකමතික තීරණයයි ජනාධිපතිතුමාට මනුසතා මඩ ගැසුවත් ඵතුමා දිගු කලක් විශ්ව බලය ආශීර්වාදය ලබාදීම නියතයකි තෙරැවන් සරනයි,NORMAL,0,0,1,
ආස ඇති අයත් ආණ්ඩුව අරන් කරන්න ඕවා නම් ඉතින් හීන තමා .හොර හැත්ත,ආස ඇති අයත් ආණ්ඩුව අරන් කරන්න ඕවා නම් ඉතින් හීන තමා හොර හැත්ත,NORMAL,0,0,1,
Tatthla puthla bappala loku appal sermala ekathuvela sift ekata rata kala den ice lanthyak karala  den rata diunuvena eka Gena kathkaranva reddda Terei Kediri gaddi,Tatthla puthla bappala loku appal sermala ekathuvela sift ekata rata kala den ice lanthyak karala den rata diunuvena eka Gena kathkaranva reddda Terei Kediri gaddi,HATE,1,0,0,
රට හදන්නනං ජනාධිපතිල ඉන්න ඕනෙ ඔහොම.හැමෝ එක්කම සුහඳව ඔවුන්ගෙ අදහස් වලටත් සවන්දෙමින් (උන් ගොන් අදහස් ඉදිරිපත් කලාට කරන්න දෙයක් නෑ) ඒවා තෝරා බේරා ගනිමින් රට ඉදිරියට ගෙන ඒමට මිස තමන් ගොඩ ඒමට නොදඟලන ශ්‍රේෂ්ඨ නායකයෙක් බව බුද්ධිමත්  ජනතාවට තේරුන්ගොස් හමාරයි.එමනිසා තමයි ජනතාවගේ සහයෝගය උපරිමයෙන් එතුමාහට ලැබෙන්නෙ. මට පක්ෂයක් නෑ .රට ගොඩ නැංවීම සඳහා පැහැදිලි ප්‍රායෝගික ප්‍රතිපත්ති ඉදිරිපත් කල නායකයට තමයි සහයෝගය දුන්නෙ.ඒ ගැන මට සතුටුයි..,රට හදන්නනං ජනාධිපතිල ඉන්න ඕනෙ ඔහොමහැමෝ එක්කම සුහඳව ඔවුන්ගෙ අදහස් වලටත් සවන්දෙමින් උන් ගොන් අදහස් ඉදිරිපත් කලාට කරන්න දෙයක් නෑ ඒවා තෝරා බේරා ගනිමින් රට ඉදිරියට ගෙන ඒමට මිස තමන් ගොඩ ඒමට නොදඟලන ශ්රේෂ්ඨ නායකයෙක් බව බුද්ධිමත් ජනතාවට තේරුන්ගොස් හමාරයිඑමනිසා තමයි ජනතාවගේ සහයෝගය උපරිමයෙන් එතුමාහට ලැබෙන්නෙ මට පක්ෂයක් නෑ රට ගොඩ නැංවීම සඳහා පැහැදිලි ප්රායෝගික ප්රතිපත්ති ඉදිරිපත් කල නායකයට තමයි සහයෝගය දුන්නෙඒ ගැන මට සතුටුයි,NORMAL,0,0,1,
PKS yako ....  😂😂😂😂🎉❤🎉🎉❤ ammo lassana.,PKS yako ammo lassana,NORMAL,0,0,1,
Moda pakaya thoge කයිවාරු,Moda pakaya thoge කයිවාරු,HATE,1,0,0,"Moda, pakaya"
Pada nam pada namal 😂,Pada nam pada namal,NORMAL,0,0,1,
Ballo biruwata kadu path wenne na......AKD  ta jaya,Ballo biruwata kadu path wenne naAKD ta jaya,NORMAL,0,0,1,
අයේ උබලට අණ්ඩුවක් එන්නැහැ ලොවෙත් මාලිමාවට ජයවේවා ❤❤❤,අයේ උබලට අණ්ඩුවක් එන්නැහැ ලොවෙත් මාලිමාවට ජයවේවා,NORMAL,0,0,1,
Niyami niyam janadipathi thuma jawewa,Niyami niyam janadipathi thuma jawewa,NORMAL,0,0,1,
Harsh wani  boru osthrta thami kewey gon arthika,Harsh wani boru osthrta thami kewey gon arthika,NORMAL,0,0,1,
Akd,Akd,NORMAL,0,0,1,
බුරනවා  නාමලයා රට කාලා තාත්තා  බාප්පා නැදැයේ පරයා,බුරනවා නාමලයා රට කාලා තාත්තා බාප්පා නැදැයේ පරයා,HATE,1,0,0,
"නාමල් පෙරේත ලෝකයේ
මිස වෙනතැනක බලයක් නැහැ",නාමල් පෙරේත ලෝකයේ මිස වෙනතැනක බලයක් නැහැ,HATE,1,0,0,නැහැ
කට ඇරගෙන  අහගෙන ඉනිනෙ,කට ඇරගෙන අහගෙන ඉනිනෙ,HATE,1,0,0,
නමල් ගෙනා😂,නමල් ගෙනා,NORMAL,0,0,1,
Topita.namal.rata.danna.na.pako..aya.api.anura.tamai.hamadama,Topitanamalratadannanapakoayaapianuratamaihamadama,HATE,1,0,0,
හොරා කෑවේ නැත්තම්  මේ රට සුර පුරයක්,හොරා කෑවේ නැත්තම් මේ රට සුර පුරයක්,HATE,1,0,0,
නෑමොලේ   හරියට  අපි   රට  බන්කොලොත්   කරාවගෙ   කැරකි  කැරකි  සුදනාවගෙ කතාකරන  විදිය   මෙවගෙ   කපටි  මිනිස්සුනිට     අපෙ  රටේ  ජනතාව  රෑවටුනා,නෑමොලේ හරියට අපි රට බන්කොලොත් කරාවගෙ කැරකි කැරකි සුදනාවගෙ කතාකරන විදිය මෙවගෙ කපටි මිනිස්සුනිට අපෙ රටේ ජනතාව රෑවටුනා,NORMAL,0,0,1,
"Ane namal danna economics, hora exam liyala law exam paper eka laga thiyagena liyapu un",Ane namal danna economics hora exam liyala law exam paper eka laga thiyagena liyapu un,NORMAL,0,0,1,
ethumata sakthiya dairiya labawa ape nathi karapu rata goda ganna jaya wewa janadi pathi thumani,ethumata sakthiya dairiya labawa ape nathi karapu rata goda ganna jaya wewa janadi pathi thumani,HATE,1,0,0,
කටින් කවදත් ජය වැඩ බලමුකො .,කටින් කවදත් ජය වැඩ බලමුකො,NORMAL,0,0,1,
ලැජ්ජාහයි.රටකැවාතාත්තාලා.පුතා ලා,ලැජ්ජාහයිරටකැවාතාත්තාලාපුතා ලා,HATE,1,0,0,
AKD❤,AKD,NORMAL,0,0,1,
Hodayi,Hodayi,NORMAL,0,0,1,
menna ratata adare karana janathawata adare karana janapathiwaru sadu kiyala wedapalla methumage gamanata,menna ratata adare karana janathawata adare karana janapathiwaru sadu kiyala wedapalla methumage gamanata,HATE,1,0,0,
Excellent thanks,Excellent thanks,NORMAL,0,0,1,
ANE NAMAL AIE THOPI BAAYA thiyaNA kaIE THOPI PUK GAHUWAda,ANE NAMAL AIE THOPI BAAYA thiyaNA kaIE THOPI PUK GAHUWAda,HATE,1,0,0,
ඇයි බං තාමත් මුංට කඩෙිි යන හරක් ⁣ඉන්ෙන්,ඇයි බං තාමත් මුංට කඩෙිි යන හරක් ඉන්ෙන්,HATE,1,0,0,
"ගරු ජනපති තුම😮නි, මේකාම ඇහුවානේ, කෝ ගත්තාද ගෙනාවාද කියලා මුදල් කන්දරාවක් පිළිබඳව, අන්න ඒවා අරන් එන්න කියමු නේද??",ගරු ජනපති තුමනි මේකාම ඇහුවානේ කෝ ගත්තාද ගෙනාවාද කියලා මුදල් කන්දරාවක් පිළිබඳව අන්න ඒවා අරන් එන්න කියමු නේද,NORMAL,0,0,1,
ජනාධිපති. තුමා ට.ජයවේවා.,ජනාධිපති තුමා ටජයවේවා,NORMAL,0,0,1,
Ai kiyanna bari mahinda kala indiyawata wada  lankawa arthika wegaya wadiysn thibuna rata kawa lapays sirala akka akathu wala  anduwK hadala,Ai kiyanna bari mahinda kala indiyawata wada lankawa arthika wegaya wadiysn thibuna rata kawa lapays sirala akka akathu wala anduwK hadala,HATE,1,0,0,
"Pachapathi veda nea comis vitharai api pol nethuva parippu kanava un sepata kanava kivve janathaavata nethi kisivak apita apaa kiyala den ko a katha daapiya Nari news alokaya kiyala ravatanava mun okkoma akai ,ketiyen kivve Nari news",Pachapathi veda nea comis vitharai api pol nethuva parippu kanava un sepata kanava kivve janathaavata nethi kisivak apita apaa kiyala den ko a katha daapiya Nari news alokaya kiyala ravatanava mun okkoma akai ketiyen kivve Nari news,HATE,1,0,0,pol
Great Mr.President,Great MrPresident,NORMAL,0,0,1,
Stop misleading people Namal . Nobody is here to believe you.,Stop misleading people Namal Nobody is here to believe you,NORMAL,0,0,1,
Mun adhanimai illanne ai ban e,Mun adhanimai illanne ai ban e,NORMAL,0,0,1,
කට වහගෙන ඉදගනින් මොඩ නැමොලයො. පිනට එවිත් කියොවන්නෙතිව. ලෙජ්ජ නෙද්ද යකො මුට🤮🤮🤮,කට වහගෙන ඉදගනින් මොඩ නැමොලයො පිනට එවිත් කියොවන්නෙතිව ලෙජ්ජ නෙද්ද යකො මුට,HATE,1,0,0,
"Fools never feel fear, dog has no kilometers.",Fools never feel fear dog has no kilometers,NORMAL,0,0,1,
Min idiriyatha kisima dawasaka ai candayak ona nha.hemadamat obama tamai ape nayakaya.❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Min idiriyatha kisima dawasaka ai candayak ona nhahemadamat obama tamai ape nayakaya,HATE,1,0,0,
Ubala hora kapuwa genella rata hadanna,Ubala hora kapuwa genella rata hadanna,HATE,1,0,0,hora
Kat wahapiya namal.  Tot kauda.  Enna kiuwe anduwata,Kat wahapiya namal Tot kauda Enna kiuwe anduwata,NORMAL,0,0,1,
Malimawata Jay janadipati thumata dewi pihitai ❤❤❤❤,Malimawata Jay janadipati thumata dewi pihitai,NORMAL,0,0,1,
Namalaya patta hora,Namalaya patta hora,NORMAL,0,0,1,
පටිය රෝල් නේද සාටක මලේ  එල්ලියං සාටකෙන්...,පටිය රෝල් නේද සාටක මලේ එල්ලියං සාටකෙන්,HATE,1,0,0,
Niyamai janadipthi thumani❤❤❤❤,Niyamai janadipthi thumani,NORMAL,0,0,1,
Api 200% k ekagaii AKD samaga.,Api 200 k ekagaii AKD samaga,NORMAL,0,0,1,
Waw what a excellent speach.,Waw what a excellent speach,NORMAL,0,0,1,
නාමල් බොරු කියව කියව ඉන්නවා විතරයි.,නාමල් බොරු කියව කියව ඉන්නවා විතරයි,NORMAL,0,0,1,
තොපට කොහින්ද බන් ආණ්ඩුවක්‌ එන්නේ බන්දනාගාර යේ තමයි හීන දකිනවා,තොපට කොහින්ද බන් ආණ්ඩුවක් එන්නේ බන්දනාගාර යේ තමයි හීන දකිනවා,NORMAL,0,0,1,
😂😂😂😂 hooooo namalaya.  para balla,hooooo namalaya para balla,NORMAL,0,0,1,
උබ රගන ව නාමල්,උබ රගන ව නාමල්,HATE,1,0,0,
Oya namalayata wenne නාකි wenakam haliyek wahe ka gaha gaha inna.කවදාවත්  rate ජනතාවගේ viswasayak ganna ba marenakamma...,Oya namalayata wenne නාකි wenakam haliyek wahe ka gaha gaha innaකවදාවත් rate ජනතාවගේ viswasayak ganna ba marenakamma,HATE,1,0,0,
Respect,Respect,NORMAL,0,0,1,
නාමල් කියන එකා මහජනය එපා කියපු එකෙක් ඌ ආවෙි ජාතික ලයිස්තුවෙන් දැන් මූ ලොරි ටෝක් දෙනව,නාමල් කියන එකා මහජනය එපා කියපු එකෙක් ඌ ආවෙි ජාතික ලයිස්තුවෙන් දැන් මූ ලොරි ටෝක් දෙනව,NORMAL,0,0,1,
කිසිම  සෙලසුමක්  නෙති ආන්ඩුවක්.,කිසිම සෙලසුමක් නෙති ආන්ඩුවක්,HATE,1,0,0,
Me yaka hora kapuwata allala hire danna ona,Me yaka hora kapuwata allala hire danna ona,NORMAL,0,0,1,
Topi hora kala dan rata hadanna enawa laja nathikala kaniya,Topi hora kala dan rata hadanna enawa laja nathikala kaniya,HATE,1,0,0,hora
Akd my hero,Akd my hero,NORMAL,0,0,1,
Nayata kahena ballek ne malya,Nayata kahena ballek ne malya,NORMAL,0,0,1,
උබලා බංකොතොත් කලේ නැතිනම් අපී දියුණු වෙලා ආයෙත් ආණ්ඩුගන්න හිතන්න එපා,උබලා බංකොතොත් කලේ නැතිනම් අපී දියුණු වෙලා ආයෙත් ආණ්ඩුගන්න හිතන්න එපා,NORMAL,0,0,1,
